event,timestamp
Start to Check Filter Existence for the Late Publisher at,1707495181583
Finish Checking Filter Existence at: ,1707495181585
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181585
Finish Checking Filter Existence at: ,1707495181586
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181586
Finish Checking Filter Existence at: ,1707495181588
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181588
Finish Checking Filter Existence at: ,1707495181590
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181590
Finish Checking Filter Existence at: ,1707495181592
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181592
Finish Checking Filter Existence at: ,1707495181593
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181593
Finish Checking Filter Existence at: ,1707495181595
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181595
Finish Checking Filter Existence at: ,1707495181598
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181598
Finish Checking Filter Existence at: ,1707495181601
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181601
Finish Checking Filter Existence at: ,1707495181603
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181603
Finish Checking Filter Existence at: ,1707495181605
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181605
Finish Checking Filter Existence at: ,1707495181607
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181607
Finish Checking Filter Existence at: ,1707495181609
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181609
Finish Checking Filter Existence at: ,1707495181610
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181610
Finish Checking Filter Existence at: ,1707495181611
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181611
Finish Checking Filter Existence at: ,1707495181614
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181614
Finish Checking Filter Existence at: ,1707495181616
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181616
Finish Checking Filter Existence at: ,1707495181618
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181618
Finish Checking Filter Existence at: ,1707495181619
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181619
Finish Checking Filter Existence at: ,1707495181621
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181621
Finish Checking Filter Existence at: ,1707495181622
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181622
Finish Checking Filter Existence at: ,1707495181623
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181623
Finish Checking Filter Existence at: ,1707495181625
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181625
Finish Checking Filter Existence at: ,1707495181626
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181626
Finish Checking Filter Existence at: ,1707495181627
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181627
Finish Checking Filter Existence at: ,1707495181628
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181629
Finish Checking Filter Existence at: ,1707495181630
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181630
Finish Checking Filter Existence at: ,1707495181632
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181632
Finish Checking Filter Existence at: ,1707495181633
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181633
Finish Checking Filter Existence at: ,1707495181634
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181634
Finish Checking Filter Existence at: ,1707495181636
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181636
Finish Checking Filter Existence at: ,1707495181637
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181637
Finish Checking Filter Existence at: ,1707495181638
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181638
Finish Checking Filter Existence at: ,1707495181640
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181640
Finish Checking Filter Existence at: ,1707495181641
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181641
Finish Checking Filter Existence at: ,1707495181642
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181642
Finish Checking Filter Existence at: ,1707495181643
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181643
Finish Checking Filter Existence at: ,1707495181645
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181645
Finish Checking Filter Existence at: ,1707495181647
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181647
Finish Checking Filter Existence at: ,1707495181648
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181648
Finish Checking Filter Existence at: ,1707495181650
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181650
Finish Checking Filter Existence at: ,1707495181652
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181652
Finish Checking Filter Existence at: ,1707495181654
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181654
Finish Checking Filter Existence at: ,1707495181656
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181656
Finish Checking Filter Existence at: ,1707495181657
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181657
Finish Checking Filter Existence at: ,1707495181659
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181659
Finish Checking Filter Existence at: ,1707495181660
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181660
Finish Checking Filter Existence at: ,1707495181662
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181662
Finish Checking Filter Existence at: ,1707495181664
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181664
Finish Checking Filter Existence at: ,1707495181665
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181665
Finish Checking Filter Existence at: ,1707495181667
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181667
Finish Checking Filter Existence at: ,1707495181668
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181668
Finish Checking Filter Existence at: ,1707495181669
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181669
Finish Checking Filter Existence at: ,1707495181671
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181671
Finish Checking Filter Existence at: ,1707495181672
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181672
Finish Checking Filter Existence at: ,1707495181673
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181673
Finish Checking Filter Existence at: ,1707495181675
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181675
Finish Checking Filter Existence at: ,1707495181676
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181676
Finish Checking Filter Existence at: ,1707495181678
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181678
Finish Checking Filter Existence at: ,1707495181679
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181680
Finish Checking Filter Existence at: ,1707495181681
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181681
Finish Checking Filter Existence at: ,1707495181683
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181683
Finish Checking Filter Existence at: ,1707495181684
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181684
Finish Checking Filter Existence at: ,1707495181685
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181685
Finish Checking Filter Existence at: ,1707495181687
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181687
Finish Checking Filter Existence at: ,1707495181688
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181688
Finish Checking Filter Existence at: ,1707495181690
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181690
Finish Checking Filter Existence at: ,1707495181691
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181691
Finish Checking Filter Existence at: ,1707495181692
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181693
Finish Checking Filter Existence at: ,1707495181694
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181694
Finish Checking Filter Existence at: ,1707495181695
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181695
Finish Checking Filter Existence at: ,1707495181697
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181697
Finish Checking Filter Existence at: ,1707495181699
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181699
Finish Checking Filter Existence at: ,1707495181700
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181700
Finish Checking Filter Existence at: ,1707495181702
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181702
Finish Checking Filter Existence at: ,1707495181706
Checking Latency is,4
Start to Check Filter Existence for the Late Publisher at,1707495181706
Finish Checking Filter Existence at: ,1707495181707
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181707
Finish Checking Filter Existence at: ,1707495181709
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181709
Finish Checking Filter Existence at: ,1707495181710
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181710
Finish Checking Filter Existence at: ,1707495181711
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181711
Finish Checking Filter Existence at: ,1707495181713
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181713
Finish Checking Filter Existence at: ,1707495181715
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181715
Finish Checking Filter Existence at: ,1707495181716
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181716
Finish Checking Filter Existence at: ,1707495181717
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181717
Finish Checking Filter Existence at: ,1707495181719
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181719
Finish Checking Filter Existence at: ,1707495181720
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181720
Finish Checking Filter Existence at: ,1707495181721
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181721
Finish Checking Filter Existence at: ,1707495181723
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181723
Finish Checking Filter Existence at: ,1707495181724
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181724
Finish Checking Filter Existence at: ,1707495181725
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181725
Finish Checking Filter Existence at: ,1707495181727
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181727
Finish Checking Filter Existence at: ,1707495181728
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181728
Finish Checking Filter Existence at: ,1707495181730
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181730
Finish Checking Filter Existence at: ,1707495181731
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181731
Finish Checking Filter Existence at: ,1707495181733
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181733
Finish Checking Filter Existence at: ,1707495181734
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181734
Finish Checking Filter Existence at: ,1707495181736
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181736
Finish Checking Filter Existence at: ,1707495181737
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181737
Finish Checking Filter Existence at: ,1707495181738
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181738
Finish Checking Filter Existence at: ,1707495181740
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181740
Finish Checking Filter Existence at: ,1707495181741
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181741
Finish Checking Filter Existence at: ,1707495181742
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181742
Finish Checking Filter Existence at: ,1707495181743
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181743
Finish Checking Filter Existence at: ,1707495181745
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181745
Finish Checking Filter Existence at: ,1707495181747
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181747
Finish Checking Filter Existence at: ,1707495181748
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181748
Finish Checking Filter Existence at: ,1707495181749
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181749
Finish Checking Filter Existence at: ,1707495181751
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181751
Finish Checking Filter Existence at: ,1707495181752
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181752
Finish Checking Filter Existence at: ,1707495181753
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181753
Finish Checking Filter Existence at: ,1707495181754
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181754
Finish Checking Filter Existence at: ,1707495181756
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181756
Finish Checking Filter Existence at: ,1707495181757
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181757
Finish Checking Filter Existence at: ,1707495181758
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181758
Finish Checking Filter Existence at: ,1707495181759
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181759
Finish Checking Filter Existence at: ,1707495181761
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181761
Finish Checking Filter Existence at: ,1707495181762
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181762
Finish Checking Filter Existence at: ,1707495181764
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181764
Finish Checking Filter Existence at: ,1707495181766
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181766
Finish Checking Filter Existence at: ,1707495181767
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181767
Finish Checking Filter Existence at: ,1707495181768
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181768
Finish Checking Filter Existence at: ,1707495181770
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181770
Finish Checking Filter Existence at: ,1707495181771
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181771
Finish Checking Filter Existence at: ,1707495181772
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181772
Finish Checking Filter Existence at: ,1707495181774
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181774
Finish Checking Filter Existence at: ,1707495181775
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181775
Finish Checking Filter Existence at: ,1707495181776
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181776
Finish Checking Filter Existence at: ,1707495181778
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181778
Finish Checking Filter Existence at: ,1707495181780
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181780
Finish Checking Filter Existence at: ,1707495181782
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181782
Finish Checking Filter Existence at: ,1707495181784
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181784
Finish Checking Filter Existence at: ,1707495181785
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181785
Finish Checking Filter Existence at: ,1707495181787
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181787
Finish Checking Filter Existence at: ,1707495181789
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181789
Finish Checking Filter Existence at: ,1707495181791
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181791
Finish Checking Filter Existence at: ,1707495181793
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181793
Finish Checking Filter Existence at: ,1707495181794
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181794
Finish Checking Filter Existence at: ,1707495181795
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181795
Finish Checking Filter Existence at: ,1707495181798
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181798
Finish Checking Filter Existence at: ,1707495181801
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181801
Finish Checking Filter Existence at: ,1707495181803
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181803
Finish Checking Filter Existence at: ,1707495181805
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181805
Finish Checking Filter Existence at: ,1707495181807
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181807
Finish Checking Filter Existence at: ,1707495181808
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181808
Finish Checking Filter Existence at: ,1707495181809
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181809
Finish Checking Filter Existence at: ,1707495181811
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181811
Finish Checking Filter Existence at: ,1707495181812
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181812
Finish Checking Filter Existence at: ,1707495181815
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181815
Finish Checking Filter Existence at: ,1707495181817
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181817
Finish Checking Filter Existence at: ,1707495181819
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181819
Finish Checking Filter Existence at: ,1707495181822
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181822
Finish Checking Filter Existence at: ,1707495181823
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181824
Finish Checking Filter Existence at: ,1707495181826
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181826
Finish Checking Filter Existence at: ,1707495181828
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181828
Finish Checking Filter Existence at: ,1707495181829
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181829
Finish Checking Filter Existence at: ,1707495181832
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181832
Finish Checking Filter Existence at: ,1707495181834
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181834
Finish Checking Filter Existence at: ,1707495181836
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181836
Finish Checking Filter Existence at: ,1707495181837
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181837
Finish Checking Filter Existence at: ,1707495181839
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181839
Finish Checking Filter Existence at: ,1707495181841
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181841
Finish Checking Filter Existence at: ,1707495181842
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181842
Finish Checking Filter Existence at: ,1707495181843
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181843
Finish Checking Filter Existence at: ,1707495181844
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181844
Finish Checking Filter Existence at: ,1707495181845
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181845
Finish Checking Filter Existence at: ,1707495181860
Checking Latency is,15
Start to Check Filter Existence for the Late Publisher at,1707495181860
Finish Checking Filter Existence at: ,1707495181863
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181863
Finish Checking Filter Existence at: ,1707495181866
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181866
Finish Checking Filter Existence at: ,1707495181870
Checking Latency is,4
Start to Check Filter Existence for the Late Publisher at,1707495181870
Finish Checking Filter Existence at: ,1707495181872
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181872
Finish Checking Filter Existence at: ,1707495181875
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181875
Finish Checking Filter Existence at: ,1707495181878
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181879
Finish Checking Filter Existence at: ,1707495181884
Checking Latency is,5
Start to Check Filter Existence for the Late Publisher at,1707495181884
Finish Checking Filter Existence at: ,1707495181887
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181888
Finish Checking Filter Existence at: ,1707495181890
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181890
Finish Checking Filter Existence at: ,1707495181892
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181892
Finish Checking Filter Existence at: ,1707495181894
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181894
Finish Checking Filter Existence at: ,1707495181895
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181895
Finish Checking Filter Existence at: ,1707495181897
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181897
Finish Checking Filter Existence at: ,1707495181899
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181899
Finish Checking Filter Existence at: ,1707495181900
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181900
Finish Checking Filter Existence at: ,1707495181902
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181902
Finish Checking Filter Existence at: ,1707495181903
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181903
Finish Checking Filter Existence at: ,1707495181905
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181905
Finish Checking Filter Existence at: ,1707495181907
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181907
Finish Checking Filter Existence at: ,1707495181909
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181909
Finish Checking Filter Existence at: ,1707495181911
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181911
Finish Checking Filter Existence at: ,1707495181912
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181912
Finish Checking Filter Existence at: ,1707495181915
Checking Latency is,3
Start to Check Filter Existence for the Late Publisher at,1707495181915
Finish Checking Filter Existence at: ,1707495181916
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181917
Finish Checking Filter Existence at: ,1707495181918
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181918
Finish Checking Filter Existence at: ,1707495181919
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181919
Finish Checking Filter Existence at: ,1707495181920
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181921
Finish Checking Filter Existence at: ,1707495181922
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181922
Finish Checking Filter Existence at: ,1707495181923
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181923
Finish Checking Filter Existence at: ,1707495181924
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181924
Finish Checking Filter Existence at: ,1707495181926
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181926
Finish Checking Filter Existence at: ,1707495181927
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181927
Finish Checking Filter Existence at: ,1707495181928
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181928
Finish Checking Filter Existence at: ,1707495181930
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181930
Finish Checking Filter Existence at: ,1707495181931
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181931
Finish Checking Filter Existence at: ,1707495181933
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181933
Finish Checking Filter Existence at: ,1707495181934
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181934
Finish Checking Filter Existence at: ,1707495181935
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181935
Finish Checking Filter Existence at: ,1707495181937
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181937
Finish Checking Filter Existence at: ,1707495181938
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181938
Finish Checking Filter Existence at: ,1707495181939
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181939
Finish Checking Filter Existence at: ,1707495181941
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181941
Finish Checking Filter Existence at: ,1707495181942
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181942
Finish Checking Filter Existence at: ,1707495181943
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181943
Finish Checking Filter Existence at: ,1707495181945
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181945
Finish Checking Filter Existence at: ,1707495181947
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181947
Finish Checking Filter Existence at: ,1707495181948
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181948
Finish Checking Filter Existence at: ,1707495181950
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181950
Finish Checking Filter Existence at: ,1707495181951
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181951
Finish Checking Filter Existence at: ,1707495181952
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181952
Finish Checking Filter Existence at: ,1707495181954
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181954
Finish Checking Filter Existence at: ,1707495181955
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181955
Finish Checking Filter Existence at: ,1707495181956
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181956
Finish Checking Filter Existence at: ,1707495181958
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181958
Finish Checking Filter Existence at: ,1707495181959
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181959
Finish Checking Filter Existence at: ,1707495181960
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181960
Finish Checking Filter Existence at: ,1707495181961
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181961
Finish Checking Filter Existence at: ,1707495181963
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181963
Finish Checking Filter Existence at: ,1707495181965
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181965
Finish Checking Filter Existence at: ,1707495181966
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181966
Finish Checking Filter Existence at: ,1707495181968
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181968
Finish Checking Filter Existence at: ,1707495181969
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181969
Finish Checking Filter Existence at: ,1707495181970
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181971
Finish Checking Filter Existence at: ,1707495181972
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181972
Finish Checking Filter Existence at: ,1707495181973
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181973
Finish Checking Filter Existence at: ,1707495181974
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181975
Finish Checking Filter Existence at: ,1707495181976
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181976
Finish Checking Filter Existence at: ,1707495181977
Checking Latency is,1
Start to Check Filter Existence for the Late Publisher at,1707495181977
Finish Checking Filter Existence at: ,1707495181979
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181979
Finish Checking Filter Existence at: ,1707495181981
Checking Latency is,2
Start to Check Filter Existence for the Late Publisher at,1707495181981
Finish Checking Filter Existence at: ,1707495181982
Checking Latency is,1
